,NBHD,NBHDL,NBHN,NBHT,NBMEANLD,ARTKCLCK,angling_risk_task_always_sunny.keep_coef_of_variation,ARTKSCOR,ARTRCLCK,angling_risk_task_always_sunny.release_coef_of_variation,ARTRSCOR,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDL,BITIHDM,BITIHDS,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTBETA,HLTPROBW,HLTRSKAV,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,KRBPCTP,KRBPCTPL,KRBPCTPM,KRBPCTPS,LOGCONHD,LOGGBHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,MOSHN,MOSHT,motor_selective_stop_signal.proactive_control_hddm_drift,motor_selective_stop_signal.reactive_control_hddm_drift,PRSPLB,PRSRVS,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SHFTLTL,SHFTBETA,SHFTMDCY,SHFTMLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHT,stim_selective_stop_signal.reactive_control_hddm_drift,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,stop_signal.proactive_slowing_hddm_drift,stop_signal.proactive_slowing_hddm_thresh,STRHD,STRHN,STRHT,STRSTRHD,32CSCHD,32HD,32HN,32HT,32TSCHD,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s149,1.9599431586000002,-0.39642901799999997,0.1116351908,2.2095823328,2.35,51.0454545455,2.3396636455,1073,33.8461538462,2.8532482613999997,408,-0.4956898508,-0.8724932504999999,4.1464324219,0.4265429575,2.3833076407,-0.35806725380000004,0.0005149595,0.0021466980000000003,0.0318183594,4.0959265659,0.2712984015,1.5333955132,0.5,0.33333333330000003,7.75,0.0916666667,2,-0.0046666667000000005,-4.0,4.4166666667,0.0668674699,2.0,-0.0033416377,-2.9745762712,0.4124048525,0.6450999049,8.5,9.4,1.9666463053,0.3751272707,2.4380300885,-0.3768129902,0.25,-1.0875915119,-0.6860724017000001,-0.3719338943,3.8121088774,2.7790120821,0.2317709203,2.166043359,-1.0705413209999999,3.8243251091,124.0,10.925098710999999,0.9214174355,0.2565783653,8,0.6545940399,0.0018414176,0.7896682739,0.0019780252,0.4166666667,0.0250474647,0.0256124969,0.009797959,0.3703703704,0.33333333330000003,0.33333333330000003,0.44444444439999997,-0.9457101504,0.0198018418,1.4177524538,0.4337028092,1.7628115252,-0.3901740296,,,,,,,-2.0702605419,6.6927874602,0.5244258821000001,9,1.6193744072,0.6110711654000001,2.1758410723,-0.16070417010000002,3.5188227611,0.5067189746999999,2.2749233928,-1.1622201275,0.4611528822,0.0156221031,-0.0021963487,7.2535917496,0.38158299409999996,0.13334593279999998,4.657758295,0.31582336440000003,2.1107666187,-0.4249352192,298.5,6.3,5.8,392.0,2.7394953395,0.3061854251,1.7590397511000002,-1.1159220845,314.8333333333,349.6666666667,4.6648015749,0.3124426471,2.4091412488,34.8333333333,-0.250595438,-0.039647588,3.7586815183999995,0.3235576818,3.6395247354,-0.8508392602,-0.2027466876,2.4150102898,0.0498314909,3.1274915219,-0.31994690200000003,2311.6518518519,-5,8,6297.375,-0.5022127676,0.3217925163,-0.5771707902000001,0.182304558,0.7134658071000001
s150,2.8104364533,-0.5844331375,0.1587414365,2.1483125581,2.35,32.0434782609,7.6066852227999995,711,25.2272727273,4.1165382843,535,-0.6236200571,-0.9234596988,3.5348091045,0.33809255979999997,1.8610237585,-1.094937905,2.26777e-05,0.0003188305,0.1502363281,3.5574558276,0.26770293970000003,1.2851018209,0.33333333330000003,0.33333333330000003,6.25,0.075,3,-0.005,-1.9166666666999999,8.9166666667,0.07998774759999999,1.0,-0.0034028997000000003,-2.2457627119,0.1142730175,0.7005332631000001,7.6,4.7,2.2011939594,0.4948774371,2.1608826227,-0.5081822730000001,0.5555555556,-2.5357440015,-1.5242543136000002,0.0,5.320134937200001,2.8010644729000003,0.283810765,1.5591896599000001,-0.8308046694000001,3.7967503866,181.0,1.2928725743,0.514558072,0.043806033099999996,4,0.6922992706000001,0.0016534163,0.9710327148,0.0018934617,0.6388888889000001,0.003935979300000001,0.0038729833,0.009797959,0.5185185185,0.5555555556,0.5555555556,0.44444444439999997,-0.8743500462,0.06306789980000001,2.1655530307,0.3645580296,1.5943163256,-0.2853101992,353.0,3.2750579759000003,0.2866489836,1.5542260353,-1.4418345066999998,-0.2961641956,4.9280727364,-2.6459246827,0.5226291758,8,1.5035910226,0.4875341992,1.8148063706,-0.3873564496,2.5405314545,0.38437725659999994,2.3285112913,-1.1215700869,0.3936430318,0.0614164049,0.0015916487,6.596453459299999,0.4971698511,0.171580128,3.0347468408,0.27870610809999996,1.2239890228,-1.1165560694,306.5,5.6,5.8,268.1666666667,3.8666575195,0.3164482892,1.5086105388000002,-0.9525889142,257.1666666667,271.0,3.7076549919999997,0.3249968341,1.4724476093,13.833333333299999,0.5449723706,0.0014186985,2.4912636858000003,0.40640033259999997,2.0273242028,-0.7307556089,-0.2978022681,1.7509254684000002,0.4108195077,1.4419127586000002,-0.48577534619999996,2466.7958333333,17,5,3140.5833333333003,0.2494186761,0.2481206868,-0.0891361967,0.7811204768000001,0.7175974701000001
s151,2.1278637495,-0.5033332536999999,0.23667671329999998,1.9146663731,2.15,37.15,6.3434591261,703,31.65,9.9221973373,603,-0.5448598709,-0.879824472,3.6951974589999996,0.3810921167,1.4789268194999998,-0.8094723587,0.0014898524,0.0188594971,0.16550781250000002,4.9692027735,0.2784772258,1.2987069951,0.5,0.1666666667,8.75,-0.0416666667,1,0.001,-2.75,3.375,0.125,3.0,-0.0064285714,-1.25,-0.0410337686,0.3719209690000001,7.8,5.6,2.1833676569,0.37307926399999997,2.0538195175,-0.3980518909,,-2.4134843455,-0.4269345053,-0.3719338943,3.8121088774,2.9451624089,0.0235992882,2.4559557425,-0.8075379761,4.3503317988,233.0,25.7627506452,0.9984046206999999,0.3968411315,9,0.7090772629000001,0.0011522430999999999,0.8561279297000001,0.0023838680000000004,0.5,0.158113883,0.158113883,0.158113883,0.11111111109999999,0.11111111109999999,0.11111111109999999,0.11111111109999999,-0.9885684536,-0.0030433359,2.3792341706,0.35248131899999996,1.7212049128,-0.3508917079,310.6666666667,2.9746466497000004,0.3293030242,1.1502477051,-1.1700355893,-0.6318834994,-5.4699029250999995,10.3722483971,0.5100706073,8,1.7274709542000002,0.4519252859,1.6261279738999999,-0.6001250974,2.9384526685,0.4134487953,1.2024435363,-2.4679076939,0.5970515971,0.0977538215,-0.0009406427,5.2961633888,0.8115044439,0.24668049109999998,4.6790813893,0.3005037483,1.0920352796,-1.1220730551,311.5,6.9,6.1,239.8333333333,2.7680562594,0.33356373,1.2819749968,-0.9525500409,234.5,240.6666666667,2.9736392647000005,0.3393102991,1.0770401325,6.166666666699999,-0.31207304210000003,-0.0248848872,2.1505164496,0.35807403619999995,1.3954689861000003,-0.7917574985,-0.26427174130000003,1.5560697069,0.3307396355,1.6864259762,-0.396029691,2133.829004329,14,5,2143.6666666667,-1.1325900294,0.4220035657,-1.0332958254,0.36137365,0.26382240700000004
s152,1.8538797965,-0.3561818476,0.09030569039999999,2.5992786288,2.65,21.9230769231,10.777469376099999,540,20.8333333333,2.4077170616999997,480,-0.6751873017000001,-0.9912590015999999,4.928213246,0.2855825348,2.6709576549,-1.4400813399,0.0053322829000000006,0.010624389599999999,0.0169560547,4.0656624123,0.2332834273,1.7857547549,0.8333333333,0.0,5.0416666667,0.1541666667,3,-0.0038333333,-1.7916666666999999,7.0,0.135744323,3.0,-0.0082052145,-2.6684188394,-0.0375429455,0.6996875746,9.1,7.9,3.2409319969,0.4522209747,2.2945624584999997,-0.4184818579,0.2777777778,-4.5027461411,-0.6892574446999999,0.1910395678,4.9380558016,4.8839531126999995,0.1311423061,2.7138768051,-0.5402436899,4.8849203713,190.0,2.3916188301,-2.7538603758,0.3492235958,5,0.7439041138,0.0015209845,0.9399658203,0.0016430720000000002,0.5833333333,0.009797959,0.009797959,0.0256124969,0.4074074074,0.44444444439999997,0.44444444439999997,0.33333333330000003,-1.0141298809000001,0.08718487030000001,2.2377695106999997,0.4698900110000001,1.6170972888,-0.33558579229999996,,,,,,,-4.822420264,8.930713045900001,0.4919639240000001,13,2.1308145334999997,0.5138925762000001,1.9896947952,-0.16869542199999998,3.3062156150999997,0.4389020356,2.3972782847,-1.5544608138,0.5445544554,0.0987880891,0.0010576719,6.3961282206,0.5525024861,0.24457237129999998,4.476065015,0.2733104272,1.7926822253999999,-0.9866220885,339.0,5.1,5.5,310.5,3.4788925079000004,0.2759029443,3.7373039013,-0.4468715654,250.3333333333,266.1666666667,4.3564163679000005,0.35921451950000005,2.3835006113,15.833333333299999,-1.2335758059,0.1987777171,3.730203229,0.33660857310000003,2.3349521855,-1.266815297,-0.192580676,2.5684562751,0.326954462,1.6904855725,-0.2658042738,1776.4270833332998,21,6,3423.75,1.6031807795000002,-0.5009001636,0.5717723175,0.15184338960000002,0.3712815761
s153,2.0548281228,-0.8955679576000001,0.0309069749,2.0565558403999997,1.25,47.2631578947,17.4478336932,852,31.631578947399998,14.1311732874,577,-0.4031556837,-1.5649446418000001,3.0899367307,0.4206462013,1.3906276578,-0.4656987925,0.0024433875,0.0090362549,0.06039453130000001,3.7844418559,0.3919213397,1.6195904263999998,0.1666666667,0.6666666667000001,19.0416666667,0.07083333330000001,0,-0.0031666666999999996,-0.20833333329999998,15.291666666700001,-0.0956004877,0.0,0.0029668767,-0.5113798009,-0.18298768989999997,0.26993456800000004,8.5,4.7,1.5585408737000002,0.2946846191,1.8729933447999998,-0.5865119348,,-0.6847976123999999,-0.3264677268,-0.24949715309999998,0.8136156755,0.4336162422,0.08465083779999999,1.5963901316,-1.3466816155,2.7649964944,120.0,2.3916188301,-2.7538603758,0.3492235958,5,0.6812026501,0.0018431746,0.6716920137000001,0.0016703821,0.5555555556,0.25,0.04949232,0.158113883,0.11111111109999999,0.0,0.22222222219999999,0.11111111109999999,-1.1782572198,-0.0976911135,1.3501356105000002,0.3388058627,1.5817502565000001,-0.3019932489,,,,,,,,,0.51466719,3,0.9353711948,0.3932018814,1.9121457018,-0.5203101563,3.0845695768,0.4593613775,1.34019401,-1.7722888916,0.4264705882,0.0384053193,0.0011922934,1.0,0.0,0.1,2.5506580345,0.2929785185,1.2269638862,-0.9958298972,353.5,4.2,4.3,,,,,,301.1666666667,406.8333333333,3.5952126724,0.3553645842,1.4884422807,105.6666666667,-0.1488958683,-0.183773687,2.391819826,0.35493704340000004,1.5403886644,-1.2437130995999999,-0.2087546149,1.2964617938,0.3456930554,1.4295651157,-0.164119444,2203.9537037037,-1,8,6516.916666666701,-0.8250910494,-0.08528768610000001,-0.8962405346000001,0.7532222445000001,0.16143773320000002
s154,2.0364941313,-0.4663435319,0.010923629399999999,3.5326840313999996,2.45,33.619047619,5.3895843112,675,25.0454545455,8.731318957400001,523,-0.5808403239000001,-1.443211646,2.9019139048,0.3756036577,1.3181998138,-0.4580808806,0.0001913108,0.0003928499,0.0019619141,2.930001977,0.29596986000000003,1.3977965105,1.0,0.0,5.541666666699999,0.08750000000000001,2,-0.0008333333,-1.9583333333,12.833333333299999,0.0780141844,1.0,0.0002600473,-2.6016548463,0.2627051139,0.6459455154,9.2,8.1,1.9933504486000002,0.7853605269,2.1254869406,-0.39818694740000005,0.6944444444,-4.7954530342,-1.9071785791,0.1932209246,4.933693088,4.4062340153,0.20351519989999997,2.1429260416,-1.3273158840000001,3.310775983,165.0,2.3916188301,-2.7538603758,0.3492235958,5,0.8119951725000001,0.00102459,0.9895507812,0.0013199885,0.7222222222,0.0006324555,0.0006324555,0.0015811388,0.7407407407000001,0.7777777778,0.7777777778,0.6666666667000001,-0.9669253798,-0.1299549549,1.6077349583000002,0.5904732062,2.3046888693,-0.29423962400000003,347.1666666667,2.7446376349,0.30147234629999997,1.4871350488,-1.2913484491,-0.4326481537,,,0.6144064573,16,1.8175507296,0.8450601963000001,2.157289853,-0.1455598868,1.9929536441999998,0.0591872711,3.4230499939,-0.4165362614,0.6009975061999999,0.0897033346,-0.0008099699000000001,5.8480680854,0.4787043396,0.2415343991,2.7122263992,0.3187818948,1.8489836766,-0.8767375770999999,275.0,7.1,6.7,265.8333333333,2.9664152457,0.34932133740000004,1.3499338715,-0.7007412113,249.6666666667,267.5,2.7224852229,0.3199259652,2.0649486768000003,17.8333333333,-0.4670826324,-0.1277131114,2.2575663672,0.1065083255,3.2039903388999997,-0.7415420158,-0.1455063313,1.5090574060000002,0.2321728347,2.5109848749,-0.0335165448,2146.5683333333,8,8,4165.1666666667,0.2309155511,0.18857609649999998,1.6880036733000001,0.7411342220999999,0.5465018948
s155,1.100253924,-0.286036403,0.023395120499999998,1.6724976877000002,1.2,29.44,7.9586431004,693,27.1,9.419464729500001,506,-0.3759357822,-1.1716616261,3.0285770013,0.4046276557,1.8540760192,-0.7066070774000001,0.0003147264,0.018987793000000003,0.0148496094,2.2002352684,0.2490669909,1.7974073481,0.33333333330000003,0.33333333330000003,6.25,0.0166666667,0,0.0016666667,0.4166666667,10.5,0.0472689076,1.0,0.0036823528999999997,-1.6155462185,0.0380324688,0.8886701475000001,7.1,5.7,,,,,0.6944444444,,,,,,,,0.0161141151,2.3758656898,100.0,-31.14061609,1.0049891498999999,0.2733471749,0,0.6578575015,0.0011338843,0.5,,0.6111111111,0.009797959,0.009797959,0.009797959,0.4074074074,0.33333333330000003,0.44444444439999997,0.44444444439999997,-1.3430389507,-0.0040323258,0.7419447298,0.0834677048,2.0711668418999998,-0.4095987248,,,,,,,-2.260212023,2.0772529858,0.7765839543999999,6,1.3551757793,0.42721021229999995,1.9303577291999998,-0.4594870045,2.3521564104,0.41578204259999996,1.3453896725,-1.2012529567,0.2719546742,0.006790839700000001,0.0001141478,1.0,0.0,0.1,2.9385238502999997,0.2949615249,1.8099623152000002,-0.0680797658,374.0,4.7,5.1,,,,,,297.1666666667,364.5,2.4318536389,0.3053836438,1.7210610541,67.3333333333,-0.102418073,0.0610311782,2.0046081361000003,0.32783553320000003,1.9035160594999998,-0.4335592901,-0.0704730358,0.5065342110000001,0.0237189853,1.7918704718,-0.21789658399999998,2955.9383333333003,8,6,3780.25,-0.2385578603,-0.4208924366,-1.0826098508,0.1987360592,0.4114155234
s156,2.45500367,-0.8568105604,0.0326515576,2.3669163819,1.55,31.814814814800002,13.114985665399999,817,58.5384615385,29.9461054358,710,-0.4648691145,-1.0813444851,3.3200381079000003,0.3682229834,1.6382886534999999,-1.1487781834,0.0007683147,0.0042330321999999995,0.1834521484,2.6364816061000003,0.2627517681,0.9819419445,0.33333333330000003,0.5,15.666666666700001,-0.0666666667,1,0.0006666667,-3.8333333332999997,9.1666666667,0.1356330014,1.0,0.0011038407,-5.0581182686,0.4181227143,0.47907354729999996,7.3,6.6,1.9183400736000003,0.522918772,2.1338348187,-0.49670146950000005,0.1666666667,-0.5490029356,3.0272543038,0.3298219498,4.6604910377,3.3255733164,0.24769891649999998,1.3919634450999998,-1.3273158840000001,3.310775983,139.0,1.2928725743,0.514558072,0.043806033099999996,4,0.6525222778,0.0012222583999999999,0.8285911441,0.0013580352,0.4722222222,0.009797959,0.009797959,0.06403124240000001,0.4074074074,0.44444444439999997,0.44444444439999997,0.33333333330000003,-0.9816510090999999,0.023429436,1.479720626,0.4689756336,1.4062384931999998,-0.350284166,436.0,2.7490056843,0.37001235369999996,1.1536901682,-0.7047761915,-0.44666349479999995,27.209957333600002,-25.145373151799998,0.5230898820000001,7,1.4335119787000001,0.5313811643999999,1.5919471813,-0.3307551037,2.7019851303,0.41427084630000005,1.1439190777,-1.7879955375,0.38083538079999996,0.0464749792,-7.900520000000001e-05,17.2041348462,0.5705856880000001,0.07555090980000001,3.3277004369,0.3180450079,1.152997021,-1.2502175084,315.0,6.0,5.3,225.1666666667,2.4772298093000003,0.2473404848,2.6858655839,-0.3950269689,281.5,350.8333333333,3.4183516722000005,0.2174988775,3.5315572423000003,69.3333333333,0.1956163801,0.32018658440000003,2.1595197377,0.3459689127,1.7361942454,-1.2373432951,-0.0792167463,2.0277035405,0.39333817509999996,1.3792212647,-0.21407704739999997,2499.5273809524,4,8,5963.083333333299,-0.1885408575,-0.5184387031000001,-0.7474553412,0.2339155232,0.17040895829999997
s157,1.3282118137,-0.2933190694,0.1868749058,1.5287741888,1.3,32.777777777800004,7.7121413487,550,31.75,12.379418403099999,600,-0.3251967541,-0.8146133517,4.7253833895,0.4198219546,4.0161278106000005,-0.7977977873000001,0.0021935425,0.0066046143000000005,0.0089951172,4.6416990727,0.34973425909999994,1.9763031037999998,0.5,0.33333333330000003,8.6666666667,0.2166666667,2,-3.6862873860000005e-18,-3.75,14.75,-0.0096385542,1.0,-0.0002115581,-4.2542372881,0.1383393326,0.5502313999999999,8.1,8.2,1.571397783,0.6168534611000001,2.3309834835,-0.3607827803,0.055555555599999994,-3.1961525343,-2.7053454911,-0.7746479260000001,3.7708390852999996,3.5380868345,0.2699866309,2.2211081087,-0.7017421781000001,4.5619233948,195.0,2.3916188301,-2.7538603758,0.3492235958,5,0.8962097168000001,0.0007150850000000001,0.9,0.0008750459000000001,0.5833333333,0.0256124969,0.158113883,0.06403124240000001,0.22222222219999999,0.33333333330000003,0.11111111109999999,0.22222222219999999,,,,,,,231.5,2.3871312103,0.3543368845,1.3809056085,0.22087522269999998,-0.3620104657,6.1192767185,-4.2581277167,0.7332938945,7,0.7140334748999999,0.6495613308,2.1088598683,-0.4154924178,2.8247555366,0.5799045784,1.9857644775,-1.0800639136,0.385,0.0470993033,0.0018919956,9.2001859384,0.4833510081,0.107188373,3.2512734101999996,0.30536771,1.391404331,-1.1419069478,332.5,4.0,3.9,,,,,,280.6666666667,319.3333333333,3.5105950181,0.3816235273,1.5662345671,38.6666666667,-0.1080656719,0.2780904184,3.0987412889,0.5026861332,2.9938443317,-1.3281278161,-0.3276848216,1.9809347203999998,0.4370365883,1.4792112853000001,-0.34777422880000003,3485.7796296296,-2,8,5221.1666666667,,,,0.5432107809000001,0.2345827327
s158,2.8683552793,-0.6463589806000001,0.07796011559999999,2.5488027816,2.55,19.444444444400002,4.7258156263,505,23.809523809499996,5.8619028277,480,-0.4444902575,-1.2676293894,3.1723379217,0.3633213756,1.920918562,-0.7606269182000001,7.19019e-05,0.0014290543,0.0076992188,3.8925387529,0.2920933786,1.6115413722,0.5,0.33333333330000003,7.625,0.1208333333,2,-0.0061666667,-1.9583333333,6.75,0.035640066500000005,2.0,-0.0037589359999999996,-1.9862842893000001,0.22819564739999998,0.7414311484999999,9.4,7.5,1.9542630713999998,0.3618953375,1.6941295288999998,-0.5275638918000001,0.25,-0.6059223389,-0.2807532874,-0.4399744225,3.1014920781999997,1.8921514266,0.2263552669,2.0170748763,-1.0816155204,3.2951286846,173.0,10.925098710999999,0.9214174355,0.2565783653,8,0.6842060089,0.0011608928,0.8374635695999999,0.001628827,0.6388888889000001,0.009797959,0.0256124969,0.0256124969,0.33333333330000003,0.33333333330000003,0.33333333330000003,0.33333333330000003,-1.1148644827,-0.2682656036,1.725059394,0.3611895238,1.7194004867,-0.2341742521,252.0,3.6578714951999998,0.315383656,1.4465778784999999,-2.0266323741,-0.4821966654,2.1488891097,-0.8181782917,0.4931012949,10,1.774843502,0.7482981755,2.1797655749,-0.3133900958,3.1506900197000003,0.3613131152,1.5456196384999998,-1.8586205171,0.41089108909999994,0.038836703,-0.0002025504,6.0139569262,0.4470488275,0.2314480054,2.1007436866,0.3073161176,1.6099608213999999,-0.4962500821000001,330.5,4.9,5.3,233.6666666667,2.7067339725,0.4151415737,1.7771713047,-0.6156338407,215.0,240.3333333333,3.1162934657,0.1382079225,2.4886896033,25.3333333333,0.19635113920000002,0.6638257688,2.6587530619,0.3006579968,2.0272323822,-1.0028003706,-0.202828751,1.4764099030000002,0.2776562617,1.6007144786,-0.3624774146,2432.4616666667002,12,4,3126.9166666666997,-0.7406782363000001,0.4375887593,-0.8852485837999999,0.8321746589,0.4468144033
s160,2.3850623677000002,-0.6938560193000001,0.0434218009,2.1486070842,1.7000000000000002,21.0416666667,1.6279933412,483,14.875,2.8939592256999997,337,-0.3498070434,-1.356999589,2.928010375,0.3835370072,1.4647184372,-0.9821724433,0.0017840869,0.012562744099999999,0.0733212891,3.8242153045,0.29941494300000004,1.3221989487,0.5,0.5,13.875,-0.0625,1,-0.0008333333,-6.291666666699999,12.75,0.08703308430000001,1.0,0.0023965848,-5.6991462112999995,0.4294960703,0.9993835722,7.3,7.3,3.5217651229,0.4076284318,2.4406510767,-0.3932564571,,-4.5791226688,-1.8238395206,0.0,5.320134937200001,4.5545171719,0.0169930066,3.4348551469,-0.834575315,2.478506439,,46.062695462700006,1.000384038,0.8291899447000001,10,0.7187281609,0.0015585639,0.9132507324,0.0017508746,0.4166666667,0.25,0.25,0.158113883,0.037037037,0.0,0.0,0.11111111109999999,-0.7913463524000001,-0.18532579,1.7507654688999998,0.1226031544,3.0025025169,-0.28787444970000003,317.1666666667,2.6486205819,0.3405333055,1.5531708655,-1.6467867179,-0.3240019095,-1.0448485114,3.4482664235000002,0.492997051,4,1.3565079616999998,0.49933701119999996,2.1318693653,-0.3288010549,2.8468026012000003,0.4332956376,1.6816675996000001,-1.0563300532,0.4653465347,0.028805670699999997,-0.0025322350000000003,12.662883085799999,0.7454015065999999,0.13095093500000002,2.9157765593,0.3090578898,0.9334582179,-1.1687461122,296.5,3.7,4.3,447.0,3.0065841181,0.32292595490000003,2.3150454191,-1.070037195,310.1666666667,314.6666666667,3.5060666126,0.342072737,2.3162767202000003,4.5,0.1232182306,0.2635946416,2.3265378283,0.3507633301,1.5709895388,-0.9945384309,-0.17673564600000002,2.3252172456999998,0.2965831886,1.8588297755,-0.1890712676,2587.2791666667003,10,6,3405.8333333333003,0.1379367239,0.41739904130000005,0.6412019094,0.8537894875,0.476379105
s161,1.7260826205000002,-0.2743706457,0.1115839338,2.8885059667000004,2.5,25.08,0.27688746210000004,602,18.8,2.1794494718,450,-0.42770727979999995,-1.1847183212999999,3.7499098135000004,0.3407875629,1.9967859111000001,-0.8332328631,0.0002137823,0.0015086135999999998,0.017527343799999998,4.0890046367,0.2735429796,1.6681314102,1.0,0.0,5.875,0.32083333329999997,3,-0.0165,-4.0416666667,8.0416666667,0.4014100269,3.0,-0.0153706356,-3.2835720680000002,0.022629006299999997,1.1993555376,8.0,7.7,2.5819096604,0.4738133698,2.0636054725,-0.3976900069,0.33333333330000003,-2.8627590819999997,-1.3915219334,-0.4250370944,3.1507729495,2.9907012983000003,0.1936185103,1.8052031699000002,-0.8893284576999999,4.1867508355,214.0,7.6113128603,0.7339492028,0.37525354829999996,7,0.7877197266,0.00102094,1.0,0.0015991465,0.4166666667,0.009797959,0.0250474647,0.0256124969,0.3703703704,0.44444444439999997,0.33333333330000003,0.33333333330000003,-0.8746561101000001,0.13209992210000002,1.2623718337,0.4395008113,2.1271650832,-0.31310006030000004,358.0,2.9839401602999995,0.27537938219999997,1.5364682490000001,-1.3775792639,-0.43607929869999995,5.5292220488,1.9296181931,0.4669794415,14,2.3049354491000003,0.489072645,2.1779827072,-0.0681359872,2.0895706069999997,0.3649286806,1.8451304683,-0.7387207664000001,0.5476772616,0.042132687,-0.0024826242,7.836490921599999,0.8839718386000001,0.2129368384,1.9930988557,0.2413225773,1.4459033334,-0.6741115878,259.0,6.2,5.7,231.3333333333,2.9889562170999997,0.35906511869999996,1.9636935599,-0.8027510393999999,262.3333333333,274.5,2.5294406011,0.333264182,1.5853322397999998,12.166666666700001,-1.0025232153,-0.0382324665,1.8455030022999999,0.3083524111,2.040257253,-0.5335104265,-0.2128602473,1.8576863761000002,0.2876354746,2.1810683417,-0.249789567,1792.630952381,16,7,2559.6666666667,0.5171642893,-0.31596511120000004,0.7279207876999999,0.8711101844,0.3617688944
s162,2.2688154381,-0.2800111141,0.1461028885,2.1583333711000003,3.25,33.8888888889,6.0768498891,570,20.0,0.0,380,-0.104389701,-0.872452387,3.5142401307999998,0.35578684180000003,2.1058487047,0.0840791842,0.0003735972,0.0004586372,0.0016752929999999998,2.7919488831,0.2477594345,1.4428067834,0.5,0.33333333330000003,7.041666666699999,0.3375,3,-0.008833333300000001,-4.4583333333,4.375,0.2901408451,3.0,-0.0091549296,-3.6408450704,-0.0970651177,0.5729134821,10.8,11.5,1.1930226647,0.3717010274,1.9246818669,-0.35848327409999997,0.6666666667000001,-2.3213315279,-0.2144950997,-0.5629734621,4.194188013,2.6491428396,0.1042557188,2.0789869244,-0.8308046694000001,3.7967503866,123.0,59.8991114415,-8.5507035957,0.8568707964000001,6,0.6613804817000001,0.0016259791,0.8567466736,0.0022233846,0.6944444444,0.0015811388,0.0038729833,0.009797959,0.5555555556,0.6666666667000001,0.5555555556,0.44444444439999997,-1.103135285,0.15270379820000002,1.3265968743,0.35971342829999997,1.759370342,-0.3471074852,281.6666666667,3.2744063494,0.2870701981,1.7849790636000002,-2.3212711773,-0.4798548638,,,0.5432199525,3,0.9376881740999999,0.4579087829,1.9150272177,-0.3682587042,2.3036766532,0.40765967799999997,1.3951924362,-1.1172755970000001,0.4466501241,0.0584875803,-0.0016067472,12.8175929101,0.6627204154,0.0989738951,3.3686664628000003,0.2622017628,1.3519712211000001,-0.8950951695999999,344.0,5.8,5.2,276.3333333333,1.9917257494999998,0.30973697710000003,1.6073859038,-0.5016390747,240.8333333333,253.1666666667,3.6503780546,0.2895870164,2.2741351899,12.333333333299999,-0.2565530582,0.3803911926,3.1423074405,0.29743676329999996,1.6746668361,-1.3312176023,-0.3156480423,2.1344761848,0.2710448771,1.7894645899,-0.3870475224,1618.9638888889,17,8,2510.75,,,,0.2810648546,0.2102167364
