,NBZD,NBZN,NBZT,NBMEANLD,ARTKCLCK,angling_risk_task_always_sunny.keep_coef_of_variation,ARTKSCOR,ARTRCLCK,angling_risk_task_always_sunny.release_coef_of_variation,ARTRSCOR,ANTZD,ANTZN,ANTZT,ANTALTZD,ANTALTZN,ANTALTZT,ANTCONZD,ANTCONZN,ANTCONZT,ANTORTZD,ANTORTZN,ANTORTZT,BITIHDL,BITIHDM,BITIHDS,BISATTII,BISMOTII,BISNPLII,BBASDRIV,BBASFUNS,BBASRWRD,BBASBIS,BSCSSCON,CRTZD,CRTZN,CRTZT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DIIDYSF,DIIFUNC,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFZD,DRFZN,DRFZT,DRFPINZD,DRFPINZN,DRFPINZT,DSTPCTP,DPTEEB,DPTFEB,DPTHEB,DPTREB,DPTSEB,DPTERP,DPTFRP,DPTHRP,DPTRRP,DPTSRP,DPTERT,DPTFRT,DPTHRT,DPTRRT,DPTSRT,DPEAYBZD,DPEAYBZN,DPEAYBZT,DPEBXBZD,DPEBXBZN,DPEBXBZT,DPEZD,DPEZN,DPEZT,DPBIAS,DPEDPRIM,TFEQCGRS,TFEQEEAT,TFEQUEAT,ERQREAP,ERQSUPP,FFMQAWAR,FFMQDESC,FFMQNJUD,FFMQNREA,FFMQOBSV,FTPSFTP,GNGBIAS,GNGDRPIM,GRTSGRIT,HIRSCOR,HLTBETA,HLTPROBW,HLTRSKAV,HLTSFCH,IMVIMPLS,IMVVNTUR,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,KRBPCTP,KRBPCTPL,KRBPCTPM,KRBPCTPS,LOGZTD,LOGZN,LOGZT,LOGCONZD,LOGCONZN,LOGCONZT,local_global_letter.global_bias_EZ_drift,local_global_letter.global_bias_EZ_non_decision,local_global_letter.global_bias_EZ_thresh,LOGSWCZD,LOGSWCZN,LOGSWCZT,MAASMIND,MOSZD,MOSZN,MOSZT,MOSSSRT,MPQCOTR,PRSPLB,PRSRVS,PRPSLOPE,RPMSCOR,REPZD,REPZN,REPZT,REPPINZD,REPPINZN,REPPINZT,SOCSCOM,SOCSELSE,SOCSLBSE,SOCSOPT,SSRQCOTR,SSSBORED,SSSDISIN,SSSEXPSK,SSSTHRIL,SMZD,SMZN,SMZT,SMSIZD,SMSIZN,SMSIZT,SHFTAC,SHFTLR,SHFTLTL,SHFTBETA,SHFTMDCY,SHFTMLR,SIMZD,SIMZN,SIMZT,SIMSIMZD,SIMSIMZN,SIMSIMZT,SRTAVRT,SPSFORWD,SPSREVRS,STSZD,STSZN,STSZT,STSSSRT,SSZD,SSZN,SSZT,SSSSRTHI,SSSSRTLO,SSPASS,STRZD,STRZN,STRZT,STRSTRZD,STRSTRZN,STRSTRZT,TIPIAGRE,TIPICONS,TIPIEMST,TIPIEXTR,TIPIOPEN,TWILLELR,32ZD,32ZN,32ZT,32CSCZD1,32CSCZD9,32CSCZN1,32CSCZN9,32CSCZT1,32CSCZT9,32TSCZD1,32TSCZD9,32TSCZN1,32TSCZN9,32TSCZT1,32TSCZT9,ZTPIFUTR,ZTPIPNEG,ZTPIPPOS,ZTPIPRFA,ZTPIPRHE,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,UPPLPERS,UPPLPREM,UPPNEGUR,UPPPOSUR,UPPSENSE,WRTNEUPR,WRTPOSPR
s001,,,,,24.25,8.0516425261,446,17.0909090909,8.0172973175,357,2.5249065053,0.4184990188,1.3995316488999998,-0.6733449148,0.0039222702,0.31996341699999997,0.0194751582,0.1365580365,-0.2869106792,-0.0245507339,-0.0133358019,0.5419563919,0.0017730443,0.1365273438,0.1463964844,2.5333333333000003,2.6785714286,3.3,2.5,2.75,3.6,1.8571428571000002,53,2.4498460267,0.3578914326,1.585811635,0.1666666667,0.1666666667,17.9166666667,0.15,0,0.0033333333,0.1666666667,8.1666666667,0.1357052897,1.0,-0.011360201499999998,-1.260495382,1.0833333333,2.0,0.08847345940000001,0.8013012034999999,6.3,5.9,1.7179244185,0.6072739332,1.2881666449,-2.2570574451,0.1827666921,-0.0894789108,,2.5,3.0,1.6666666666999999,4.0,4.1666666667,4.1666666667,4.5,4.8333333333,4.6666666667,2.8333333332999997,2.8333333332999997,3.6666666667,2.8333333332999997,5.0,4.5,-0.1827809507,0.4092487357,-0.2220159157,-1.9027488613999999,-0.0105210523,0.0443405318,1.8471399544999998,0.28903587950000004,1.3030659114,-0.6596704795,2.2968937812,5.5555555556,0.0,18.5185185185,4.0,4.0,4.25,4.125,3.0,2.5714285714000003,4.125,58,-0.6331575077,2.7534345291,38,216.0,7.6113128603,0.7339492028,0.37525354829999996,7,1.2631578947,1.5333333333,,,,,,0.25,0.06403124240000001,0.158113883,0.11111111109999999,0.0,0.22222222219999999,0.11111111109999999,0.5422236485,0.5178191766,1.3430592752000001,-0.5445503478,-0.07993967560000001,0.34320249869999997,-0.1524374379,-0.0374062103,-0.24408584100000005,0.4346080468,0.16716735619999998,0.014301854499999999,6.0,,,,,44,,,0.5881390185,2,0.8262942834999999,0.5170587136,1.6991451669000002,-0.1587414774,-0.1964098955,0.3107903486,,,,,101.5,0.0,0.6000000000000001,0.7777777778,1.0,1.5881317491,0.39638047509999996,1.4967383463,-1.1141343428000001,0.2809262564,-0.7231124993000001,0.4,0.0403965643,-0.0054075897,6.2080558765,0.7236928772,0.28903248379999996,2.3868786159999997,0.2686264994,1.6305061648,0.4930137054,0.15946914550000002,-0.3228358215,338.0,3.6,4.4,1.7988423786,0.2828956275,1.5602933097,337.8333333333,2.1258736786,0.4609436239,1.4020676137,284.8333333333,271.5,-13.333333333299999,1.7860583266999999,0.4986399414,1.1712182242,-0.8154760245999999,0.07627500799999999,0.0071280711,4.5,5.5,6.0,3.5,6.0,37,0.7110370222,0.4613708631,0.9797146517,,-1.0711303425,,0.1047097053,,0.0031050586999999998,,-0.7734178191000001,,-0.1329300626,,0.1150406893,3.2307692308,2.7,3.5555555556,2.1111111111,3.3333333332999997,2824.1761904761997,24,4,3134.4166666666997,,,,1.5,1.9090909091,1.5833333333,2.1428571429,3.4166666667000003,0.2017943997,0.1896494268
s002,0.607578112,0.37081285159999994,1.1408363252,1.2,20.2608695652,17.1840766443,453,13.0,6.228964601,325,3.3801493008,0.5527969423,1.4682323734,0.2311574933,0.004668069600000001,-0.0909714501,0.1499205969,0.1433510831,-0.2738213178,-1.0592872434,-0.0158805817,0.1852421272,0.029923370100000006,0.1478212891,0.0556884766,5.0,3.9642857143,5.466666666699999,3.0,3.25,3.4,1.5714285713999998,33,3.2669251098000003,0.30647212560000003,1.1912793123,0.1666666667,0.1666666667,11.75,-0.0666666667,0,-1.0408340860000002e-17,-2.25,8.0833333333,0.0377623846,0.0,-0.0018228379999999998,0.33501259450000004,1.0833333333,1.3636363636000002,0.1387440396,0.4324047369,8.0,10.3,1.5577685503,0.7436091854000001,1.6366007456,-0.6864930228,0.1260754967,-0.5661847945,,2.0,1.0,1.6666666666999999,1.6666666666999999,3.3333333332999997,4.6666666667,6.5,4.5,3.6666666667,1.8333333333,2.1666666667,1.0,2.6666666667000003,3.6666666667,5.666666666699999,-0.5590401924,0.33019953290000004,0.07965046519999999,0.4466930392,-0.07111836690000001,0.4421659005,1.9807714772999998,0.3529547113,1.5165964932,0.33223158610000003,4.6556717651,16.6666666667,77.7777777778,70.3703703704,5.833333333300001,1.75,3.75,4.0,4.125,3.1428571429,4.0,63,-1.0705413209999999,3.8243251091,28,111.0,59.8991114415,-8.5507035957,0.8568707964000001,6,1.6842105263,1.4666666667,0.7541481018,0.0017554870999999998,0.7393355608000001,0.0013716979000000002,0.5277777778,0.06403124240000001,0.158113883,0.0256124969,0.22222222219999999,0.22222222219999999,0.11111111109999999,0.33333333330000003,0.6977049797,0.487837742,1.4057936830000002,-0.8687231637,0.0835557056,-0.2537372869,1.4442053618000001,-0.0904325719,0.26137154100000004,-0.5962640861999999,0.0038262248,0.053985293100000005,4.0666666667,,,,,38,,,0.5320132074,4,1.294079378,0.8064477023000001,1.4913380434999999,-0.9674501132,-0.1059488209,-0.0205144321,,,,,122.0,0.2,0.2,0.5555555556,0.1,2.554533709,0.524378853,1.5672880650999998,-2.4336819444,0.0251845656,0.14266988390000002,,,,,,,2.5022007854,0.473477721,1.0337656991,-0.8318035737999999,0.0505957604,-0.0487697328,351.5,4.8,6.1,2.6246687304,0.4639697253,1.1195979994,291.3333333333,2.1243416333000003,0.4286330571,1.2233676865,292.5,323.6666666667,31.1666666667,2.894666758,0.47348163579999997,1.5695398338,0.4931077289,0.15388574700000002,-0.009120298,6.0,4.0,6.0,5.0,6.5,38,0.8808479088000001,0.6411469687,1.5661213025,-0.3233285898,-0.6109739381,0.0681798775,0.0851844665,-0.1987476077,-0.11018937289999998,-0.5266362398000001,-0.1981227942,0.1982796028,0.0518544542,-0.3850445596,0.0230406925,2.8461538462,2.8,4.5555555556,3.0,4.1333333332999995,1795.1016666667,8,8,3727.25,-0.3938309089,-0.122940215,-0.8956231894000001,1.5,2.0909090909,3.0,3.2857142857,3.0833333332999997,0.8172749921,0.1922162034
s003,0.8146390320999999,0.1354369773,1.1385998581,1.45,13.08,5.9924953065999995,319,10.0869565217,5.2562780081,217,2.0831658856,0.3457393461,1.4727837837,-0.5361373086,0.127460806,-0.30126482320000003,-0.6784606064,0.14811049310000002,-0.5506010791,-0.1947634202,0.1337956532,-0.4463276490000001,0.0002216143,0.0007892875999999999,0.0018320313,4.2666666667,3.5714285714000003,4.7666666667,3.0,2.75,3.2,2.2857142857,40,2.8584371804,0.201272863,1.5033688463,0.6666666667000001,0.33333333330000003,16.25,-0.0166666667,1,-0.0003333333,-1.5833333333,5.3333333333,0.031863979800000004,1.0,-0.0031998321,-3.1404282116,1.3333333333,1.5454545455000002,0.4673459605,-0.046718460100000005,6.9,3.1,0.7409012306999999,0.4563479475,1.42880982,0.7164187534,-0.4566122746,0.1166362042,0.8888888889000001,4.1666666667,3.1666666667000003,1.8333333333,3.5,3.8333333332999997,4.3333333333,4.0,4.6666666667,3.5,3.8333333332999997,3.8333333332999997,2.1666666667,2.6666666667000003,2.8333333332999997,4.8333333333,,,,,,,0.5969138692,0.0872120564,1.2296065027,,,50.0,11.1111111111,14.8148148148,3.6666666667,4.75,3.125,2.75,2.875,2.5714285714000003,2.875,48,-0.5132470021000001,1.8358498131999998,23,105.0,1.2928725743,0.514558072,0.043806033099999996,4,1.6842105263,1.4,0.5886491417999999,0.0013858486999999999,0.8592735291,0.0019867858,0.4166666667,0.0002011893,0.0002011893,0.0002011893,0.9259259259,0.8888888889000001,0.8888888889000001,1.0,1.8503733042,0.364652856,0.9553001622,-2.7794133949,0.055000515599999994,-0.46339236429999997,-1.6759826302,0.0593653217,-0.4890332219,0.3137098526,0.0294729912,-0.0558738115,3.3333333332999997,3.2194667061,0.3870470369,0.7681180408,332.6666666667,45,,,0.3953975333,3,0.7618320167,0.5490941108,1.3410453028,0.7210307523,-0.0171129376,0.10097721929999999,0.1666666667,0.5833333333,0.5,0.5833333333,102.5,0.6000000000000001,0.5,1.0,0.7000000000000001,1.8670208483,0.4186035636,1.1494959567,-1.1184625442,0.14743009640000002,0.0397606458,0.31940298510000004,0.0193890337,0.0002398116,0.5294651129,0.0022588355,0.060134494299999994,1.4492031889,0.2369169652,1.2526124567,0.4963822895,0.1540943377,-0.3879563069,396.5,6.6,5.2,2.9875655527999996,0.367523166,0.9674672259999999,402.1666666667,,,,,,,2.5236827241,0.3323253986,1.5256068304,-0.3515999603,0.134023687,-0.3513430796,5.5,5.5,5.0,4.5,5.0,37,0.9747716161,0.37092281899999996,1.3379662568,-0.16521913119999998,-0.30329702410000003,0.07237466470000001,0.033451015800000004,0.1671629614,-0.0205763411,-1.0422510524,-0.2334039766,0.1714666765,0.050988982700000005,-0.2231365822,-0.1171729248,3.5384615385000004,3.4,3.4444444444,3.1111111111,3.2,1718.2111904762,12,5,3925.5454545455,,,,2.4,2.3636363636,3.0,2.7857142857,2.8333333332999997,0.4123381903,0.2319574599
s004,1.3102610657,0.363578781,1.1930638177,2.35,13.4642857143,2.9373979775,366,8.9285714286,2.2596061838,239,4.0206447125,0.5456127942,1.4076056505,0.4206651460000001,0.0692130946,-0.12677689779999998,0.1379820972,0.0744893694,-0.0444363188,-0.1204596739,0.06318831280000001,0.0353898512,0.00033947169999999996,0.0020826111,0.0805605469,2.3333333333,2.9285714286,4.4666666667,2.75,2.25,3.6,1.7142857143,64,5.8076077165,0.36937803770000005,0.9815476271,0.6666666667000001,0.1666666667,5.375,0.0375,2,-0.0055000000000000005,-1.2083333333,8.2916666667,0.0354738155,2.0,-0.006064837900000001,-2.2755610973,1.0,1.5454545455000002,-0.33844394409999995,0.30778027950000003,8.7,6.9,2.6905992239999996,0.4796296971,1.844512771,-0.1629756581,0.0727549997,0.10063791039999999,,2.0,2.8333333332999997,1.0,1.6666666666999999,3.0,4.1666666667,2.8333333332999997,3.6666666667,3.3333333332999997,1.1666666667,1.3333333333,3.6666666667,2.0,2.0,5.0,1.3740463805,0.1289675942,-0.0584705932,0.8264333608000001,-0.1517823966,0.2005028523,3.2176143477999997,0.298260876,1.5030645019,0.0,5.320134937200001,66.6666666667,0.0,25.925925925900003,5.3333333333,3.5,5.0,4.25,4.875,3.7142857143,3.75,46,-0.5402436899,4.8849203713,34,185.0,7.6113128603,0.7339492028,0.37525354829999996,7,1.1052631579,1.2666666667,0.86980896,0.0019608739,0.8949951172,0.0023698618000000003,0.7222222222,0.009797959,0.06403124240000001,0.06403124240000001,0.2962962963,0.44444444439999997,0.22222222219999999,0.22222222219999999,2.1468081480000003,0.6461878864,1.5995780562000002,0.06315877190000001,0.1399697534,0.2197771599,-0.6996830693000001,0.0062081072,-0.2456111367,-0.08481943609999999,0.1058643609,-0.2888124582,5.6,2.9345351867000002,0.3174174584,2.0048566516,231.8333333333,47,7.2530358813,-4.9340587202999995,0.49854901380000005,9,2.1510102388,0.7072665156,1.6461843185,-0.6203331324,-0.0091079895,0.0796324895,0.5,0.8333333333,1.0,0.9166666667,133.0,0.1,0.5,0.11111111109999999,0.0,3.2849915658999995,0.4788263230000001,1.9257734293000002,-0.2230563612,0.2054159859,0.0749735602,0.4170731707,-0.0253995112,-0.00026377350000000003,2.9724652827999996,0.6528968470000001,0.3871173189,4.7036735096,0.3338010809,1.1253554937,-0.5744313144000001,0.0430040178,0.1146424891,304.0,6.4,5.6,3.4375189263999997,0.4841663485,1.7115025443,282.0,4.0641034756,0.545774784,1.4856587575,248.0,281.5,33.5,3.4894227206,0.5495248588,1.5051983805000002,-0.2771363609,0.054566322699999996,0.10725790619999999,6.5,7.0,7.0,3.0,4.0,38,2.3655249377,0.4022160099,1.3577502054,0.1448623184,-0.8402248001,0.0801440362,-0.013906122000000002,-0.0629605966,0.1323275136,-0.4812909843,1.1489455382,-0.0229220197,0.0757320626,0.137970327,-0.2527379903,3.6923076923,2.1,4.1111111111000005,2.0,2.6666666667000003,2051.79375,8,7,3805.75,-0.4174538686,-0.0833700656,-0.5915115293000001,1.5,1.6363636363999998,1.5833333333,1.1428571429,1.9166666666999999,0.8881223547,0.2568828541
s005,0.7301820711,0.384326483,1.1070429207999999,1.65,36.3636363636,13.1458682792,750,30.5,10.6251934967,580,3.6252607151,0.4011207325,1.5611241951,0.6686228614,0.0740324395,-0.299919392,0.5109337468,0.10276401269999999,-0.1726451705,0.6570420222000001,0.06361500760000001,-0.17763791420000002,0.000525995,0.0041643982,0.0276582031,3.5333333333,3.5,3.6333333333,3.0,3.25,3.8,2.2857142857,41,4.1862612625,0.3264181089,1.3617027738999998,0.8333333333,0.1666666667,13.416666666700001,0.275,3,-0.030666666699999998,-2.9166666667000003,13.041666666700001,0.4185577722,3.0,-0.0250756442,-3.7905236907999997,1.0,1.7272727273,0.2518581217,1.2169609029000001,9.2,8.0,0.92204337,0.6077561907,1.1125864225,-2.3407985669999998,0.0056198749,-0.0805551927,0.1666666667,2.0,2.6666666667000003,1.0,2.0,3.5,5.5,6.166666666699999,6.0,6.166666666699999,4.0,1.6666666666999999,1.5,2.6666666667000003,1.5,4.6666666667,1.6296780714,0.044630175099999995,-0.06458916590000001,1.1700228704,-0.0477052463,0.1207386116,2.6269724275999997,0.2854960696,1.216070294,-0.3884511935,3.7790742791,27.7777777778,0.0,40.740740740700005,4.8333333333,5.0,4.375,3.875,2.625,4.2857142857,4.625,46,-0.5306698657,2.9584098130000003,28,174.0,59.8991114415,-8.5507035957,0.8568707964000001,6,1.2631578947,1.4,0.7475608826000001,0.0009119887,0.9208297729000001,0.001067059,0.5555555556,0.0256124969,0.0256124969,0.06403124240000001,0.2962962963,0.33333333330000003,0.33333333330000003,0.22222222219999999,2.6267020518,0.5205055444,1.7296574536000002,-0.05986401190000001,0.1493600214,-0.2450502821,-0.8630902796000001,-0.0669532391,0.2143512119,-0.5891939034,0.0098383639,0.0722749389,5.0666666667,3.0139742749000002,0.38087214049999996,1.0564086735,344.1666666667,43,,,0.6320956121,14,2.0474962168,0.6022825718,1.5170139536000002,0.0262427956,0.13599824130000002,-0.3254283939,0.6666666667000001,0.75,,0.8333333333,131.0,0.0,0.7000000000000001,0.6666666667000001,0.4,3.005401107,0.6084160668,2.1013361534,0.46014059659999995,0.15627718710000002,-0.212265203,0.4711779449,0.044494934900000005,-0.0003892653,3.7528587483,0.6496121970000001,0.33907807640000004,3.2530755775,0.34118390159999995,1.6271693352,0.1345777374,0.0250703839,-0.0642712312,302.5,6.5,5.1,3.2071295065,0.43792398509999997,0.9946240966,432.6666666667,3.459198513,0.44994910979999997,0.9691283125,249.6666666667,302.5,52.8333333333,4.0805670823,0.41982251649999996,1.2871430177,-0.7589610778,-0.011894123700000002,0.21586493899999998,6.0,5.0,7.0,3.0,6.0,33,1.7261037214,0.47191682479999997,1.0698768159999998,-0.0822127869,0.3514780993,0.027830994900000003,0.0202743226,0.0021429725,-0.1592799788,-1.2081215795,-0.9893747793,0.049542981500000007,0.0513838026,-0.1105879241,-0.18849795589999999,3.8461538462,3.1,3.3333333332999997,2.2222222222,3.2666666667000004,1915.6111111111,19,7,2585.75,0.6655376583,0.1035568902,1.3551677415999999,1.7000000000000002,1.3636363636000002,1.75,1.0,2.8333333332999997,0.8868519986000001,0.4059011843
s006,0.6484442229999999,0.3132448781,1.1294231142,1.4,43.3333333333,24.4996998781,736,32.7083333333,8.8390397209,750,2.590621616,0.4335703392,1.045328343,-0.8727808548999999,0.0342385215,-0.1425265717,-1.6182929192,0.06934676969999999,-0.208023536,-0.3891166276,0.162144948,-0.6235961741,7.0924e-06,6.784529999999999e-05,29.632732421900002,3.4666666667,5.3571428570999995,4.7333333333,3.25,4.0,4.0,3.0,34,1.3521995353,0.2296939048,1.2788342749,0.1666666667,0.8333333333,19.5833333333,-0.0166666667,1,0.0006666667,1.0,28.217391304299998,-0.1839181287,2.0,0.0043567251,-2.6725146199000003,1.75,1.6363636363999998,-0.0113190347,-0.012737079299999999,8.5,8.5,1.2613667976,0.4173738726,1.5040192816999998,-0.7289555987,0.1151445038,0.3263369323,,1.0,1.0,1.0,1.5,1.5,7.0,7.0,7.0,7.0,7.0,2.0,1.0,2.0,1.0,1.0,-0.7520794705,0.4872429780000001,-0.3837050717,-0.9015341779,0.0750535915,-0.2220249331,1.9119931273,0.2646773517,1.2728149075,-0.6556403265,2.6602601534,33.3333333333,0.0,0.0,4.3333333333,5.25,4.75,2.5,4.75,1.0,1.75,43,-0.7717910818000001,3.4406522452,28,139.0,-31.14061609,1.0049891498999999,0.2733471749,0,1.7894736841999999,1.5333333333,0.527438736,0.0017382296,0.7636162281000001,0.0020427238,0.5,0.25,0.25,0.25,0.037037037,0.0,0.11111111109999999,0.0,1.5590428586000002,0.5419091801,1.311545717,-0.8864888820000001,0.2321508041,-0.5100051457,-0.2521603556,-0.014570022299999999,0.0212539464,-1.2973786647,0.152285296,-0.6937519716,3.8,,,,,44,,,0.40319981950000006,4,0.6654448229000001,0.0509681217,2.4185895765,-0.0392003817,1.0654893445,-1.9353371723,,0.1666666667,0.6666666667000001,0.5833333333,111.5,0.6000000000000001,0.6000000000000001,,0.4,2.1500673981,0.4700926393,1.4358840031,0.2853222637,0.1096524615,-0.1628647435,0.4894179894,0.0182152808,0.0031632375,10.847181702,0.4657821625,0.1220292665,1.5543843357,0.3619169458,1.3843179925,-0.35030491810000003,0.1159905185,-0.2845902876,341.5,5.3,4.9,,,,,1.6243739486000002,0.40366204060000005,1.1569474885,335.1666666667,386.6666666667,51.5,2.2807609111000002,0.46737103,1.4912555565,-0.2068472451,0.1659670313,-0.1844576625,7.0,7.0,7.0,7.0,7.0,42,1.3495584396,0.5126570389,1.2179015217,0.28633792950000003,-0.3921392775,0.0285780237,-0.10320326269999999,-0.2214100005,0.4115719728,-0.2585330878,0.3691104964,0.08148316950000001,0.017783824,0.008344860400000001,-0.13224287099999998,3.7692307692,4.1,3.8888888889,3.2222222222,4.1333333332999995,2209.1783333333,21,4,3224.1666666666997,-0.1769210307,0.21205835899999997,-0.4500278035,1.8,2.1818181818,2.9166666667000003,2.7142857143,2.75,0.8338361601000001,0.4540214179
s007,,,,,19.0769230769,6.3240687974,470,14.8,7.6865683717,340,1.9376790078,0.423512355,1.6106359227,0.5616734284,-0.0039020713,0.4613568198,-0.4938527447,0.2304743796,-0.8141511462000001,-0.13960221450000002,0.08448389440000001,-0.2434555077,0.0005751163,0.0008470039,0.0081005859,4.8,3.7857142857,4.7333333333,3.25,2.75,3.6,3.4285714286,49,2.2562299499000003,0.2863412876,1.4962480105000002,0.1666666667,0.6666666667000001,4.8333333333,0.033333333300000004,0,0.0013333332999999998,-0.4166666667,13.041666666700001,0.21154788649999998,1.0,-0.0035254237,0.8082499489,1.1666666667,1.6363636363999998,0.42950206399999996,0.5991357069000001,9.6,6.4,,,,,,,0.3611111111,2.6666666667000003,5.5,1.6666666666999999,3.3333333332999997,4.1666666667,4.3333333333,5.5,5.3333333333,5.5,2.1666666667,2.1666666667,5.1666666667,3.5,5.1666666667,6.166666666699999,0.44227162049999996,0.5237516474,-0.33970771580000003,-0.4547290357,0.1337230452,-0.2242393044,1.9298557762,0.38316987090000004,1.2700457351999999,-0.5694639092,2.4879073189,61.111111111099994,11.1111111111,33.3333333333,5.3333333333,5.25,3.125,2.875,2.875,3.5714285714000003,3.25,48,-0.7539398562999999,2.6397773564,22,98.0,25.7627506452,0.9984046206999999,0.3968411315,9,1.3684210525999998,1.5333333333,0.8018417358000001,0.0007886168000000001,0.8767990112,0.0012070223,0.7777777778,0.06403124240000001,0.06403124240000001,0.0256124969,0.2592592593,0.22222222219999999,0.22222222219999999,0.33333333330000003,0.9330505281999999,0.5670925545000001,1.1928625433,-1.9501111169999998,0.11627512359999999,-0.15918228580000002,-0.3450308878,0.0415160279,-0.3382868717,0.12517945130000002,0.0170274428,-0.124468358,3.8,,,,,43,8.6329234757,-8.637205744700001,0.5112262406,10,1.1961080536,0.8232892561,1.9919837455,-0.3524616967,0.0207209047,0.5223421623,0.5,0.5833333333,0.5,0.9166666667,110.5,0.6000000000000001,0.4,0.5555555556,1.0,2.0560959267,0.5926651579000001,1.4680963627,-0.5088455813,0.31792677760000004,-0.7924277359999999,0.3291457286,0.0048551335999999995,0.0016277797,48.5691147644,0.34075974330000003,0.017106545,3.0101722538,0.37265304439999997,1.2928895658,-0.4532499486,0.0516990615,-0.2787292872,517.0,5.1,5.4,1.9230937277000002,0.6524028355,1.0780399826,395.8333333333,2.0539005018000003,0.4862316359,1.1370438411,357.1666666667,439.0,81.8333333333,2.0464350572,0.7204457015000001,1.2837354058,-0.3206557853,0.08116559129999999,-0.1934057975,4.5,6.0,3.5,3.0,4.5,48,0.41916887840000006,0.5238165833,1.2818633893,-0.5139824640999999,0.6299927543,0.1300409946,0.17996488940000002,0.1788021289,-0.3791219346,-0.4614665025,-1.5378939848000002,-0.0397579491,-0.04353288190000001,-0.0113749328,0.2534692207,3.7692307692,4.0,3.2222222222,3.3333333332999997,3.4666666667,2282.5555555555998,-5,8,6112.166666666701,,,,2.2,2.0909090909,3.1666666667000003,2.2142857143,3.0,0.8621573749,0.6821860019
s008,1.174717027,0.2355457984,0.9440359254,1.4,27.2916666667,5.1201152048,628,17.5,3.1446603774,470,2.9881868606,0.4698614029,1.0492965675,0.3337263179,0.0230391162,0.1220252186,-0.6987506798,0.1195471174,-0.5579531526,-0.7792174837000001,0.0050923928000000005,0.0409771249,0.0005160176999999999,0.0046499634,0.051495117199999996,3.9333333333,3.8571428571,5.8666666667000005,2.0,1.5,3.4,3.4285714286,32,1.860327661,0.2166061529,1.1057921823,0.6666666667000001,0.1666666667,16.7083333333,0.2375,3,-0.0048333333,-2.625,15.0,0.3832153691,3.0,-0.007389282099999999,-3.0165824065,1.25,1.4545454544999998,0.0509474165,0.050034244000000005,7.9,7.4,0.9124962121,0.4652825362,1.3848737368000001,0.0857421469,0.2726080963,0.2329619557,0.25,3.3333333332999997,2.5,2.3333333333,1.3333333333,4.6666666667,4.1666666667,4.6666666667,4.6666666667,4.3333333333,2.5,4.0,1.8333333333,4.5,1.3333333333,5.833333333300001,0.0069500328,0.34367201940000003,-0.7168910237,0.7106384441,0.0446671974,-0.18222982780000002,2.4201853558,0.2587454048,1.4087748182,0.1954308362,4.9292732649,0.0,100.0,77.7777777778,3.6666666667,4.25,2.875,2.625,2.875,2.0,2.0,16,-0.5306698657,2.9584098130000003,28,230.0,7.6113128603,0.7339492028,0.37525354829999996,7,1.2105263158,1.0,0.6793907165999999,0.0020733036,0.8077308655000001,0.001848518,0.5555555556,0.009797959,0.009797959,0.0256124969,0.4074074074,0.44444444439999997,0.44444444439999997,0.33333333330000003,1.2709903342,0.38410842009999996,1.1536964754,-1.6304895330000002,0.2519359415,-0.4655016662,0.1026895202,0.0751559295,-0.3274712683,0.8501622699,0.1367075215,-0.23353130170000003,2.8666666667,,,,,45,,,0.2881595819,10,0.7800854203,-0.030793625,2.1312380599000003,1.5120861385,1.1046355609,-1.8762445731,0.4166666667,0.6666666667000001,0.6666666667000001,0.6666666667000001,78.0,0.30000000000000004,0.2,0.11111111109999999,0.2,2.6974819682,0.4243749455,1.0915509404000001,-1.401633364,-0.0062007141,0.3879399625,0.34526854220000003,0.054051663099999994,0.0021043054,1.0,0.0,0.1,2.2687583669999998,0.2633197371,1.2080793018,-0.2921134143,0.1396324838,-0.5517693088000001,351.0,7.5,5.5,2.1839064555000003,0.3515091952,0.9756529776,361.1666666667,1.7289233311,0.349528486,0.9892942035,309.8333333333,362.6666666667,52.8333333333,1.9274608076,0.4701200604,1.1041634141,-1.3041465806,0.1446566377,-0.3993426514,2.0,4.5,1.5,3.0,3.5,48,0.9644741337999999,0.34517748870000003,1.1423040520999999,-0.5668243463,-0.2348764932,0.1486693795,0.0873848881,-0.0604139299,-0.1429359647,-0.3692096375,-0.4161661582,0.029206080099999997,-0.07876488150000001,0.21666713489999997,0.1461000381,3.5384615385000004,3.8,2.5555555556,3.1111111111,2.7333333332999996,1888.6402777778,9,10,3792.25,-0.2893727689,-0.6226293107,-0.4392581724,2.6,2.1818181818,2.6666666667000003,2.2142857143,1.9166666666999999,0.1564823131,0.15071143369999998
